favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
374,Twitter Web Client,Sou o autor da proposta q reduz a maioridade penal + antiga entre os parlamentares em atividade: PEC301/96. #SimAReducaoDaMaioridadePenal,,False,Mon Mar 30 18:43:01 +0000 2015,282,582614019653181440
197,Twitter Web Client,O TRABALHO DOS FILHOS DE BOLSONARO: Clique e saiba muito mais sobre as realizações de cada um. https://t.co/btZhrSO2hw,,False,Mon Dec 28 12:42:33 +0000 2015,73,681455192894746624
139,Twitter Web Client,"Prestando contas de 8 meses de mandato do Deputado Federal por São Paulo, Eduardo Bolsonaro. Confira!!! https://t.co/VkAy53u4ox",,False,Mon Oct 12 23:44:55 +0000 2015,47,653718016778235904
57,Twitter for iPhone,Convidados e presentes na Feira Agropecuária de Goiânia-GO (Com @BolsonaroSP ). http://t.co/j1Bm7wnP5n,,False,Tue May 19 10:02:00 +0000 2015,21,600602296981020672
414,Twitter for iPhone,"Paraguai, Argentina, Venezuela ..... AGORA É A VEZ DO NOSSO BRASIL! DIA 13/12 - TODOS NAS RUAS. https://t.co/bBZPgEsMV5",,False,Tue Dec 08 15:18:12 +0000 2015,303,674246605248311297
117,Twitter for iPhone,"No dia 22/10, estive na Paróquia Imaculada Conceição. Brilhante palestra do @padre_paulo sobre a família: https://t.co/dlmGXyIaPg",,False,Sat Oct 24 20:09:49 +0000 2015,44,658012539297615872
153,Twitter for iPhone,"O PP, a operação Lava Jato, Bolsonaro e os canalhas oportunistas. http://t.co/ESwRMYaiuG",,False,Mon Mar 23 17:53:28 +0000 2015,148,580064835112726528
652,Twitter for iPhone,Obrigado pela recepção Recife-PE!!!!!!!! https://t.co/QUYPfimu3C,,False,Thu Nov 05 23:14:47 +0000 2015,324,662407743878389760
254,Twitter for iPhone,PT aparelha Comissão de Relações Internacionais para agilizar projetos que facilitem acordos feitos no FORO de SP. http://t.co/4EysYsKfg1,,False,Fri Apr 03 11:29:22 +0000 2015,355,583954441579134976
119,Twitter for iPhone,Discurso de hoje na Câmara dos Deputados: PARADA GAY: Programa de governo do PT - GOVERNO DE CANALHAS. http://t.co/udR9xChcKO,,False,Thu Jun 11 19:11:23 +0000 2015,81,609075474145390592
104,Twitter for iPhone,Palestra sobre a redução da maioridade penal no RJ. (Com @CarlosBolsonaro ) http://t.co/ba9WoQ6eef,,False,Sun Jun 14 00:11:12 +0000 2015,56,609875701676814336
184,Twitter for iPhone,Neste sábado estarei no Programa do @pgmraulgil (Raul Gil) no SBT. http://t.co/vALaorPfnx,,False,Fri Apr 24 20:32:00 +0000 2015,77,591701144247934976
186,Twitter for iPhone,MAIS UM GOLPE DO PT CONTRA OS MÉDICOS (foto explicativa) / nossa atitude - clique no link: http://t.co/9hwZ63NI6n . http://t.co/pM7QauRliN,,False,Tue Aug 11 21:14:32 +0000 2015,190,631212124883296256
